audit_image_index,audit_annotation_index,canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,annotation_row_index,x,y,annotation_selection_rank_sha256
15,6,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,94,127,184,02fa8fb110b09137d41aeb34881048e97cd97b1f5a99866a1a7df74643bafd85
15,7,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,167,200,209,03db991cdbf2d1e957f701d6c375bd06603defa4cd96938c9e5c03cbb5fbb951
15,8,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,243,343,296,049d7bf8a1f0aeff853813a941e816f27105e7e0b24b8e8c7f7fd8c12ac64a29
15,9,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,135,208,143,05281c1a56a41d9f78e176f901fe2a00aff21a7f34185b87398906c4f817ab14
15,10,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,293,496,398,0645e84493776b56a243c045a1232d953729c18a0058a5a9b97aa30552e4eec2
15,11,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,218,272,308,06b8aab70380b2cc30d63fd2bd8c288cff1bf41a2d9bce5be1e56e52add133f8
15,12,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,29,196,10,06f1862ce1c7ff9febedeb9813ccd770bf50794b5a5d4de6a5b257a2b3cdb27f
15,13,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,150,498,147,06f83ae53a7b390a803b382f4934c043b1a87aedf7405ad18c918e0fcac1ca04
15,14,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,74,73,396,07f1c8ec6d233db2d1acab29a02dae20b118e661f90e73c846b64e69360144f2
15,15,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,43,48,449,097a5d8ea42433a346b6eeecb6290bc2507bdca31ff9eb8dfff22d986d0e3df6
15,16,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,138,246,110,0a1a0efe7d92fea11c0c28e74e00f77e1b38ad34a5e9f4055c7f7a6ce7269434
15,17,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,300,488,458,0af700feb86d252566aa0d354f3367f52128c50321d72b1085d9b397b652763c
15,18,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,132,163,204,0cb3991c55cc3958beab1cd4a55e55df8897eaa4794750bb73ed25633e723b21
15,19,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,157,198,385,0cf025ed742dbe4f40f4821dd8a032ab564e3ef9cf393e7ad36f56adb6fdd6a6
15,20,R2/38_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/38_right_loop.jpg,Pore ground truth/Ground truth/R2/38_right_loop.tsv,172de780308622589f6d727c3312dde66cf6f0861fbfb30bbd63857388d971d9,87f5e985403b3e735323d779cfed08593a122edbe2121cc3f0874e871cf25377,220,284,343,0fbb3b0008d25f84f742569d808d5d3afacfc948ddc3d620d373c3e426e7fa79
16,1,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,79,78,268,001c8e680cafa65d94449c51204b4492d3ed6b2dd836ee1d2e731329aad4b24a
16,2,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,323,461,118,01417980d4f4d8566bbc917f015fd2b963fcc4cfbe3956642c985b612f844c0d
16,3,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,371,388,123,022da91f573cd7341c4dad2b05d755ac3ef23cb81061ab4af75e3e676b373800
16,4,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,329,295,209,025024c47c84a43e447e20805ac5238279380753f869e87836e3f769a8b678fd
16,5,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,141,151,259,0251612429dccd332d816f1cf551cf0076997736440eaff5ce0e624c1bd20173
16,6,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,300,350,357,026610e85d51af98825ceae36078ad39e379f33374b8be28aa4d3a3a59fd06d6
16,7,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,116,142,325,02f55c2fa937310b653573fe0352cf45a478bc281e317eb94cacea7f6b3bd83e
16,8,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,369,373,103,0423f4011e8b2e8f5baf93ed9f862d6840c3cc04c0c601b4a3043987c5684a83
16,9,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,122,193,444,0548515c23147e13bd62c10aeeb20bac0db88ea085d54a3e51b20c272757852d
16,10,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,67,92,25,05d173e6a78cff7d4040b40e97e10e1eb3721bdc7341d5a7cb862c2fb066aac7
16,11,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,434,509,144,06c8ec8c8464e2adbe785f1cf4e87239736bad5671e97d7cccb8ed02019dd1c2
16,12,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,438,474,225,0717ca307b40abbb486f08c7b65941229386375faffc39837b577b43248ab026
16,13,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,416,417,455,079a85f41ef7900d8247c8b15feff982770007f069dda36bc568932b62879e0c
16,14,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,126,113,299,08c265cb03842c2cc20605128347f9d6ac304aeac03f0f575289b1011b551060
16,15,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,167,288,21,094b5dadd6432ea729b46df62b0f760668381eb2af8d98b35cc03aae6e14bdf1
16,16,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,231,346,138,097da77f3d47edbb0ca97a23c8492871498c0684521283c698d339b90edce384
16,17,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,293,281,231,0c264247ddaf1404867a75050d746b46f9daade1dd23345aa36017ae756b2983
16,18,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,261,221,475,0c9ce27310a5a2efd6ace7b93702dfa76c489e1962d2d968fbdce320686ed56d
16,19,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,20,18,464,0d1607256bbf1f0b8b188549b8be62fdc86e6a62bbb11ffaa6f1adb3b2310389
16,20,R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,226,260,40,0d380c83e70337b86b0a604669febdebd1e9575482716701ea8f2c0c27a94ab5
17,1,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,233,51,377,006645a0cc2b7abcd1604d84f75ddf9913fa8456549bdfb4cda2df6d2fe8389c
17,2,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,28,17,89,00b8f9b7d66e93f49bf1644a7ec9fa7bd53a42d613b4c1fae2999676fb1d7173
17,3,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,241,156,251,02190b95607c4598bc43f5cba29002e783f45bcb5f40b7ed40237ea04019e317
17,4,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,86,445,117,026d78825727ba90f2c85007db0ef1a7ae755e009a3a66ba49ae0d8d1a5cf61d
17,5,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,352,496,460,027c627407a077a32ff44acf6b57ead007c4d6d636c5e2741e340653b4ea9f25
17,6,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,266,251,332,028b4effe950ace79cf4041d888755bcc2c234fd3405ddbe1fccd80aab7ff001
17,7,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,415,416,190,03090d1637431b8ac8fd5e832398f6060ab170e987d5aada9e4d56087f771291
17,8,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,141,188,244,0314c273a578324c026e9780ba8fb6372939de61db686f977a8d23c9eb8f1a98
17,9,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,37,194,52,03968c6e7ada64b1853f3316448f7d2763e441f1ecb4c8dcadfda39c246751ab
17,10,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,350,437,434,03af0d0a05c20b9685bfb994f845eb9ae101b705f0f857857bc0cb6eb5c7a450
17,11,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,196,259,412,041a73152cfa78bd88c4e78b4668bcea6f5b4bb10ce3f85da450b837cb62d78e
17,12,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,288,426,494,0451d8622187cde9d4483e93ed6b34a5536f4067c50bacda17e2154090e816ce
17,13,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,153,112,402,050202c17ed3a81a28239bca324d5dcbc66dd0fb86bb8609167ba8f086f9cb94
17,14,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,80,325,94,052e5124fb2a4f1343ab9a3c60d51840aed014d1812e864698dec99f91d14966
17,15,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,140,175,261,058b600c1000d884a15769943035762011b06f0bfb709ee93009a57ac38ee57d
17,16,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,212,220,178,05daf0935649c1cbc3a12c41af0358e17b125696588cffde787bce7901d70f27
17,17,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,67,65,161,067e16d033ba17c125399f24372678ae7e52a50ed5ad601f395d24ce3a48d586
17,18,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,35,161,50,06e3e8b40a7b245b08dfbc48cf48beeb24d666f33d738d4f2df2f7d60f848365
17,19,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,161,235,304,0760f55788c77478d1289334791c729d6b21fe3016e4c9b75f4e530bea07e7db
17,20,R2/2_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/2_tented_arch.jpg,Pore ground truth/Ground truth/R2/2_tented_arch.tsv,6adbd013b5dd1d5757f1cf3382a5d66e7c44f675e8e485242d7dab296a3a9516,9b4efec4ea8e55ebfd83c6db82e7e9743872c5aa57624b14dd3f5c6ea9fbedb1,387,497,222,0784243f4d38060667e5fc6466e32531e5835851ff2a1850559fb2c39ee7bd38
18,1,R2/56_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/56_whorl.jpg,Pore ground truth/Ground truth/R2/56_whorl.tsv,c6824207b650134f67b3999b44ff8453efff208d17136fa91e6c6fc0d00b13b4,eb5e3a88812482cb49e273be30c8e6fa201a0f4053ce3bce8e9ca245de1dedf6,188,2,444,00795655ec8efb4a95df9060c6efd7fd612767e257b0532b077a8780d965c7f0
18,2,R2/56_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/56_whorl.jpg,Pore ground truth/Ground truth/R2/56_whorl.tsv,c6824207b650134f67b3999b44ff8453efff208d17136fa91e6c6fc0d00b13b4,eb5e3a88812482cb49e273be30c8e6fa201a0f4053ce3bce8e9ca245de1dedf6,228,393,265,0087c8d6fbf2cc82cd7a634dab7ea25698742bd78e344f9dea244fa868f3c605
18,3,R2/56_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/56_whorl.jpg,Pore ground truth/Ground truth/R2/56_whorl.tsv,c6824207b650134f67b3999b44ff8453efff208d17136fa91e6c6fc0d00b13b4,eb5e3a88812482cb49e273be30c8e6fa201a0f4053ce3bce8e9ca245de1dedf6,67,433,169,0141c8021c3913ff10eb64cca5e4cf43b9a1ac481b5c00f9393d7265b605f825
18,4,R2/56_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/56_whorl.jpg,Pore ground truth/Ground truth/R2/56_whorl.tsv,c6824207b650134f67b3999b44ff8453efff208d17136fa91e6c6fc0d00b13b4,eb5e3a88812482cb49e273be30c8e6fa201a0f4053ce3bce8e9ca245de1dedf6,197,400,497,014d200c19dde5b689be9f5be1f6aecb011e3435498dbbb87eddb07f81e04e5c
18,5,R2/56_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/56_whorl.jpg,Pore ground truth/Ground truth/R2/56_whorl.tsv,c6824207b650134f67b3999b44ff8453efff208d17136fa91e6c6fc0d00b13b4,eb5e3a88812482cb49e273be30c8e6fa201a0f4053ce3bce8e9ca245de1dedf6,124,245,9,0202abbef491b5122b493cba64efcf19d0683e69dc1d8615bd015fbe5fc4dd9f
18,6,R2/56_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/56_whorl.jpg,Pore ground truth/Ground truth/R2/56_whorl.tsv,c6824207b650134f67b3999b44ff8453efff208d17136fa91e6c6fc0d00b13b4,eb5e3a88812482cb49e273be30c8e6fa201a0f4053ce3bce8e9ca245de1dedf6,128,317,86,020954f4c1b01bc4902de308471822b80f738fe5042c9193a9fa3624ace7e4d6
18,7,R2/56_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/56_whorl.jpg,Pore ground truth/Ground truth/R2/56_whorl.tsv,c6824207b650134f67b3999b44ff8453efff208d17136fa91e6c6fc0d00b13b4,eb5e3a88812482cb49e273be30c8e6fa201a0f4053ce3bce8e9ca245de1dedf6,34,456,288,04313117c15a2631ac2cf3c6f71e54e49747f428eca8ee25c9788bca5abf63d5
18,8,R2/56_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/56_whorl.jpg,Pore ground truth/Ground truth/R2/56_whorl.tsv,c6824207b650134f67b3999b44ff8453efff208d17136fa91e6c6fc0d00b13b4,eb5e3a88812482cb49e273be30c8e6fa201a0f4053ce3bce8e9ca245de1dedf6,146,87,69,0436207f5bf2c5e10925bd1d4249c9c53e0dd6daef25f1e3c7f7262c849f8ca7
